TRA_ID,TRA_ELEID,TRA_COLUMN,TRA_LANID,TRA_NAME
501001,1,name,5,Anglais
501002,2,name,5,Espagnol
501003,3,name,5,Catalan
501004,4,name,5,Aranais
501005,5,name,5,Français
